,title,link,class_name,type,credits,seat_capacity,filled_seats
1267,Doctoral Thesis Prep - 83660 - CS 8999 - L12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83660,CS 8999,Study,1.000,5,0
1268,Doctoral Thesis Prep - 92522 - CS 8999 - L17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92522,CS 8999,Study,1.000,10,0
1269,Doctoral Thesis Prep - 94444 - CS 8999 - L23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94444,CS 8999,Study,1.000,10,1
1270,Doctoral Thesis Prep - 83509 - CS 8999 - M02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83509,CS 8999,Study,1.000,15,0
1271,Doctoral Thesis Prep - 83510 - CS 8999 - M05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83510,CS 8999,Study,1.000,15,1
1272,Doctoral Thesis Prep - 83511 - CS 8999 - M06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83511,CS 8999,Study,1.000,15,0
1273,Doctoral Thesis Prep - 83512 - CS 8999 - M07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83512,CS 8999,Study,1.000,15,0
1274,Doctoral Thesis Prep - 83513 - CS 8999 - M08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83513,CS 8999,Study,1.000,15,0
1275,Doctoral Thesis Prep - 85750 - CS 8999 - M16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85750,CS 8999,Study,1.000,10,1
1276,Doctoral Thesis Prep - 83514 - CS 8999 - N01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83514,CS 8999,Study,1.000,15,0
1277,Doctoral Thesis Prep - 84686 - CS 8999 - N05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84686,CS 8999,Study,1.000,10,0
1278,Doctoral Thesis Prep - 83515 - CS 8999 - O02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83515,CS 8999,Study,1.000,15,2
1279,Doctoral Thesis Prep - 93454 - CS 8999 - O05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93454,CS 8999,Study,1.000,10,0
1280,Doctoral Thesis Prep - 83516 - CS 8999 - P02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83516,CS 8999,Study,1.000,15,0
1281,Doctoral Thesis Prep - 83517 - CS 8999 - P05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83517,CS 8999,Study,1.000,15,1
1282,Doctoral Thesis Prep - 83518 - CS 8999 - P07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83518,CS 8999,Study,1.000,15,0
1283,Doctoral Thesis Prep - 83519 - CS 8999 - P09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83519,CS 8999,Study,1.000,15,0
1284,Doctoral Thesis Prep - 87572 - CS 8999 - P16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87572,CS 8999,Study,1.000,10,0
1285,Doctoral Thesis Prep - 88498 - CS 8999 - P17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88498,CS 8999,Study,1.000,10,0
1286,Doctoral Thesis Prep - 88080 - CS 8999 - P18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88080,CS 8999,Study,1.000,10,0
1287,Doctoral Thesis Prep - 92341 - CS 8999 - P20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92341,CS 8999,Study,1.000,10,1
1288,Doctoral Thesis Prep - 92950 - CS 8999 - P22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92950,CS 8999,Study,1.000,10,4
1289,Doctoral Thesis Prep - 83520 - CS 8999 - R01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83520,CS 8999,Study,1.000,15,0
1290,Doctoral Thesis Prep - 83521 - CS 8999 - R02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83521,CS 8999,Study,1.000,15,0
1291,Doctoral Thesis Prep - 83522 - CS 8999 - R04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83522,CS 8999,Study,1.000,15,1
1292,Doctoral Thesis Prep - 83523 - CS 8999 - R05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83523,CS 8999,Study,1.000,15,0
1293,Doctoral Thesis Prep - 83524 - CS 8999 - R06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83524,CS 8999,Study,1.000,15,0
1294,Doctoral Thesis Prep - 83525 - CS 8999 - R08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83525,CS 8999,Study,1.000,15,3
1295,Doctoral Thesis Prep - 83526 - CS 8999 - R12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83526,CS 8999,Study,1.000,15,3
1296,Doctoral Thesis Prep - 85922 - CS 8999 - R17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85922,CS 8999,Study,1.000,10,0
1297,Doctoral Thesis Prep - 83500 - CS 8999 - R18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83500,CS 8999,Study,1.000,15,0
1298,Doctoral Thesis Prep - 92460 - CS 8999 - R20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92460,CS 8999,Study,1.000,10,0
1299,Doctoral Thesis Prep - 94294 - CS 8999 - R22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94294,CS 8999,Study,1.000,10,1
1300,Doctoral Thesis Prep - 93105 - CS 8999 - R23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93105,CS 8999,Study,1.000,10,2
1301,Doctoral Thesis Prep - 83528 - CS 8999 - S04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83528,CS 8999,Study,1.000,15,0
1302,Doctoral Thesis Prep - 83529 - CS 8999 - S06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83529,CS 8999,Study,1.000,15,0
1303,Doctoral Thesis Prep - 83530 - CS 8999 - S14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83530,CS 8999,Study,1.000,15,0
1304,Doctoral Thesis Prep - 90372 - CS 8999 - S17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90372,CS 8999,Study,1.000,10,0
1305,Doctoral Thesis Prep - 88552 - CS 8999 - S26,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88552,CS 8999,Study,1.000,10,1
1306,Doctoral Thesis Prep - 88562 - CS 8999 - S28,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88562,CS 8999,Study,1.000,10,0
1307,Doctoral Thesis Prep - 90040 - CS 8999 - S35,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90040,CS 8999,Study,1.000,10,0
1308,Doctoral Thesis Prep - 83531 - CS 8999 - T02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83531,CS 8999,Study,1.000,15,0
1309,Doctoral Thesis Prep - 83532 - CS 8999 - T05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83532,CS 8999,Study,1.000,15,0
1310,Doctoral Thesis Prep - 92342 - CS 8999 - T11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92342,CS 8999,Study,1.000,10,1
1311,Doctoral Thesis Prep - 83533 - CS 8999 - V01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83533,CS 8999,Study,1.000,15,0
1312,Doctoral Thesis Prep - 83534 - CS 8999 - V03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83534,CS 8999,Study,1.000,15,0
1313,Doctoral Thesis Prep - 83535 - CS 8999 - V05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83535,CS 8999,Study,1.000,15,0
1314,Doctoral Thesis Prep - 87597 - CS 8999 - V06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87597,CS 8999,Study,1.000,10,0
1315,Doctoral Thesis Prep - 83536 - CS 8999 - W01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83536,CS 8999,Study,1.000,15,0
1316,Doctoral Thesis Prep - 83537 - CS 8999 - W05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83537,CS 8999,Study,1.000,15,0
1317,Doctoral Thesis Prep - 86600 - CS 8999 - W09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86600,CS 8999,Study,1.000,10,0
1318,Doctoral Thesis Prep - 93111 - CS 8999 - W13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93111,CS 8999,Study,1.000,10,1
1319,Doctoral Thesis Prep - 83538 - CS 8999 - X01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83538,CS 8999,Study,1.000,15,0
1320,Doctoral Thesis Prep - 95062 - CS 8999 - X03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95062,CS 8999,Study,1.000,10,0
1321,Doctoral Thesis Prep - 86708 - CS 8999 - Y02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86708,CS 8999,Study,1.000,10,0
1322,Doctoral Thesis Prep - 90231 - CS 8999 - Y04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90231,CS 8999,Study,1.000,10,0
1323,Doctoral Thesis Prep - 83539 - CS 8999 - Z01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83539,CS 8999,Study,1.000,15,0
1324,Doctoral Thesis Prep - 92343 - CS 8999 - Z10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92343,CS 8999,Study,1.000,10,2
1325,Doctoral Thesis - 80190 - CS 9000 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80190,CS 9000,Dissertation,1.000,15,1
1326,Doctoral Thesis - 80191 - CS 9000 - A02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80191,CS 9000,Dissertation,1.000,15,2
1327,Doctoral Thesis - 80192 - CS 9000 - A04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80192,CS 9000,Dissertation,1.000,15,0
1328,Doctoral Thesis - 80193 - CS 9000 - A06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80193,CS 9000,Dissertation,1.000,15,0
1329,Doctoral Thesis - 89038 - CS 9000 - A08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89038,CS 9000,Dissertation,1.000,10,3
1330,Doctoral Thesis - 92538 - CS 9000 - A11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92538,CS 9000,Dissertation,1.000,10,2
1331,Doctoral Thesis - 85911 - CS 9000 - A13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85911,CS 9000,Dissertation,1.000,10,0
1332,Doctoral Thesis - 87864 - CS 9000 - A14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87864,CS 9000,Dissertation,1.000,10,3
1333,Doctoral Thesis - 94387 - CS 9000 - A15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94387,CS 9000,Dissertation,1.000,10,2
1334,Doctoral Thesis - 95111 - CS 9000 - A17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95111,CS 9000,Dissertation,1.000,10,0
1335,Doctoral Thesis - 80194 - CS 9000 - B02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80194,CS 9000,Dissertation,1.000,15,1
1336,Doctoral Thesis - 81053 - CS 9000 - B03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81053,CS 9000,Dissertation,1.000,15,0
1337,Doctoral Thesis - 81279 - CS 9000 - B04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81279,CS 9000,Dissertation,1.000,15,0
1338,Doctoral Thesis - 87190 - CS 9000 - B05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87190,CS 9000,Dissertation,1.000,10,0
1339,Doctoral Thesis - 82067 - CS 9000 - B06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82067,CS 9000,Dissertation,1.000,15,1
1340,Doctoral Thesis - 83978 - CS 9000 - B09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83978,CS 9000,Dissertation,1.000,5,1
1341,Doctoral Thesis - 84407 - CS 9000 - B14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84407,CS 9000,Dissertation,1.000,15,0
1342,Doctoral Thesis - 85234 - CS 9000 - B16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85234,CS 9000,Dissertation,1.000,10,0
1343,Doctoral Thesis - 86327 - CS 9000 - B17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86327,CS 9000,Dissertation,1.000,10,1
1344,Doctoral Thesis - 87829 - CS 9000 - B20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87829,CS 9000,Dissertation,1.000,10,3
1345,Doctoral Thesis - 82836 - CS 9000 - C07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82836,CS 9000,Dissertation,1.000,15,0
1346,Doctoral Thesis - 83219 - CS 9000 - C09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83219,CS 9000,Dissertation,1.000,15,1
1347,Doctoral Thesis - 85768 - CS 9000 - C11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85768,CS 9000,Dissertation,1.000,10,1
1348,Doctoral Thesis - 87678 - CS 9000 - C12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87678,CS 9000,Dissertation,1.000,10,3
1349,Doctoral Thesis - 81280 - CS 9000 - D04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81280,CS 9000,Dissertation,1.000,15,1
1350,Doctoral Thesis - 80196 - CS 9000 - D07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80196,CS 9000,Dissertation,1.000,15,3
1351,Doctoral Thesis - 80195 - CS 9000 - D08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80195,CS 9000,Dissertation,1.000,15,0
1352,Doctoral Thesis - 86378 - CS 9000 - D10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86378,CS 9000,Dissertation,1.000,10,1
1353,Doctoral Thesis - 85957 - CS 9000 - D11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85957,CS 9000,Dissertation,1.000,10,0
1354,Doctoral Thesis - 86331 - CS 9000 - D12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86331,CS 9000,Dissertation,1.000,10,4
1355,Doctoral Thesis - 89243 - CS 9000 - D13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89243,CS 9000,Dissertation,1.000,10,1
1356,Doctoral Thesis - 89059 - CS 9000 - D14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89059,CS 9000,Dissertation,1.000,10,2
1357,Doctoral Thesis - 94450 - CS 9000 - D19,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94450,CS 9000,Dissertation,1.000,10,1
1358,Doctoral Thesis - 93063 - CS 9000 - D20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93063,CS 9000,Dissertation,1.000,10,1
1359,Doctoral Thesis - 80197 - CS 9000 - E03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80197,CS 9000,Dissertation,1.000,15,2
1360,Doctoral Thesis - 82023 - CS 9000 - E05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82023,CS 9000,Dissertation,1.000,15,1
1361,Doctoral Thesis - 86951 - CS 9000 - E07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86951,CS 9000,Dissertation,1.000,10,0
1362,Doctoral Thesis - 85766 - CS 9000 - E08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85766,CS 9000,Dissertation,1.000,10,0
1363,Doctoral Thesis - 87114 - CS 9000 - E09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87114,CS 9000,Dissertation,1.000,10,0
1364,Doctoral Thesis - 86329 - CS 9000 - E10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86329,CS 9000,Dissertation,1.000,10,2
1365,Doctoral Thesis - 81281 - CS 9000 - F03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81281,CS 9000,Dissertation,1.000,15,0
1366,Doctoral Thesis - 80198 - CS 9000 - F04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80198,CS 9000,Dissertation,1.000,15,0
1367,Doctoral Thesis - 81553 - CS 9000 - F06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81553,CS 9000,Dissertation,1.000,15,0
1368,Doctoral Thesis - 84723 - CS 9000 - F08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84723,CS 9000,Dissertation,1.000,10,0
1369,Doctoral Thesis - 80199 - CS 9000 - G02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80199,CS 9000,Dissertation,1.000,15,1
1370,Doctoral Thesis - 80200 - CS 9000 - G03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80200,CS 9000,Dissertation,1.000,15,0
1371,Doctoral Thesis - 82024 - CS 9000 - G06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82024,CS 9000,Dissertation,1.000,15,0
1372,Doctoral Thesis - 86952 - CS 9000 - G08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86952,CS 9000,Dissertation,1.000,10,4
1373,Doctoral Thesis - 84782 - CS 9000 - G11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84782,CS 9000,Dissertation,1.000,5,0
1374,Doctoral Thesis - 88943 - CS 9000 - G13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88943,CS 9000,Dissertation,1.000,10,6
1375,Doctoral Thesis - 89628 - CS 9000 - H08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89628,CS 9000,Dissertation,1.000,10,0
1376,Doctoral Thesis - 87240 - CS 9000 - H11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87240,CS 9000,Dissertation,1.000,10,6
1377,Doctoral Thesis - 89855 - CS 9000 - H13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89855,CS 9000,Dissertation,1.000,10,2
1378,Doctoral Thesis - 89176 - CS 9000 - H16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89176,CS 9000,Dissertation,1.000,10,1
1379,Doctoral Thesis - 95060 - CS 9000 - H17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95060,CS 9000,Dissertation,1.000,10,3
1380,Doctoral Thesis - 80201 - CS 9000 - I01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80201,CS 9000,Dissertation,1.000,15,2
1381,Doctoral Thesis - 95087 - CS 9000 - J15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95087,CS 9000,Dissertation,1.000,10,1
1382,Doctoral Thesis - 83837 - CS 9000 - K06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83837,CS 9000,Dissertation,1.000,10,1
1383,Doctoral Thesis - 83967 - CS 9000 - K09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83967,CS 9000,Dissertation,1.000,5,0
1384,Doctoral Thesis - 85963 - CS 9000 - K11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85963,CS 9000,Dissertation,1.000,10,0
1385,Doctoral Thesis - 87115 - CS 9000 - K12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87115,CS 9000,Dissertation,1.000,10,0
1386,Doctoral Thesis - 92956 - CS 9000 - K13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92956,CS 9000,Dissertation,1.000,10,3
1387,Doctoral Thesis - 88553 - CS 9000 - K14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88553,CS 9000,Dissertation,1.000,10,0
1388,Doctoral Thesis - 88802 - CS 9000 - K15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88802,CS 9000,Dissertation,1.000,10,1
1389,Doctoral Thesis - 94416 - CS 9000 - K16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94416,CS 9000,Dissertation,1.000,10,1
1390,Doctoral Thesis - 87845 - CS 9000 - L03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87845,CS 9000,Dissertation,1.000,10,5
1391,Doctoral Thesis - 81282 - CS 9000 - L05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81282,CS 9000,Dissertation,1.000,15,5
1392,Doctoral Thesis - 81667 - CS 9000 - L06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81667,CS 9000,Dissertation,1.000,15,0
1393,Doctoral Thesis - 83621 - CS 9000 - L10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83621,CS 9000,Dissertation,1.000,10,0
1394,Doctoral Thesis - 85285 - CS 9000 - L12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85285,CS 9000,Dissertation,1.000,10,0
1395,Doctoral Thesis - 92523 - CS 9000 - L17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92523,CS 9000,Dissertation,1.000,10,1
1396,Doctoral Thesis - 80203 - CS 9000 - M02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80203,CS 9000,Dissertation,1.000,15,0
1397,Doctoral Thesis - 80205 - CS 9000 - M05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80205,CS 9000,Dissertation,1.000,15,1
1398,Doctoral Thesis - 80202 - CS 9000 - M06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80202,CS 9000,Dissertation,1.000,15,1
1399,Doctoral Thesis - 80204 - CS 9000 - M07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80204,CS 9000,Dissertation,1.000,15,0
1400,Doctoral Thesis - 83109 - CS 9000 - M08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83109,CS 9000,Dissertation,1.000,15,1
1401,Doctoral Thesis - 85989 - CS 9000 - M16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85989,CS 9000,Dissertation,1.000,10,0
1402,Doctoral Thesis - 80206 - CS 9000 - N01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80206,CS 9000,Dissertation,1.000,15,0
1403,Doctoral Thesis - 86344 - CS 9000 - N05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86344,CS 9000,Dissertation,1.000,10,0
1404,Doctoral Thesis - 82025 - CS 9000 - O02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82025,CS 9000,Dissertation,1.000,15,1
1405,Doctoral Thesis - 80207 - CS 9000 - P01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80207,CS 9000,Dissertation,1.000,15,0
1406,Doctoral Thesis - 81054 - CS 9000 - P02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81054,CS 9000,Dissertation,1.000,15,2
1407,Doctoral Thesis - 81155 - CS 9000 - P05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81155,CS 9000,Dissertation,1.000,15,3
1408,Doctoral Thesis - 81532 - CS 9000 - P07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81532,CS 9000,Dissertation,1.000,15,0
1409,Doctoral Thesis - 87648 - CS 9000 - P09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87648,CS 9000,Dissertation,1.000,10,0
1410,Doctoral Thesis - 87684 - CS 9000 - P15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87684,CS 9000,Dissertation,1.000,10,0
1411,Doctoral Thesis - 87833 - CS 9000 - P16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87833,CS 9000,Dissertation,1.000,10,1
1412,Doctoral Thesis - 92524 - CS 9000 - P17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92524,CS 9000,Dissertation,1.000,10,3
1413,Doctoral Thesis - 94982 - CS 9000 - P20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94982,CS 9000,Dissertation,1.000,10,1
1414,Doctoral Thesis - 94374 - CS 9000 - P22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94374,CS 9000,Dissertation,1.000,10,1
1415,Doctoral Thesis - 87191 - CS 9000 - Q01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87191,CS 9000,Dissertation,1.000,10,0
1416,Doctoral Thesis - 80208 - CS 9000 - R01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80208,CS 9000,Dissertation,1.000,15,0
1417,Doctoral Thesis - 80209 - CS 9000 - R02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80209,CS 9000,Dissertation,1.000,15,5
1418,Doctoral Thesis - 80211 - CS 9000 - R04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80211,CS 9000,Dissertation,1.000,15,0
1419,Doctoral Thesis - 80212 - CS 9000 - R05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80212,CS 9000,Dissertation,1.000,15,0
1420,Doctoral Thesis - 80210 - CS 9000 - R06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80210,CS 9000,Dissertation,1.000,15,1
